BPM,SpO2,Temp,Humidity,Motion(AX),Motion(AY),Motion(AZ),Lat,Lon,Label
120,94.0,28.4,43.3,4400,2000,13000,13.127252,79.917379,Fatigue
138,93.4,28.9,44.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
157,93.8,28.2,44.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
136,90.8,28.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
148,89.6,28.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
167,88.2,28.9,52.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
176,90.8,28.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
189,89.6,28.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
190,88.2,28.9,42.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
65,99.0,27.2,40.2,1412,-228,15976,13.127296,79.917423,Normal
70,98.8,27.3,40.3,1424,-212,16020,13.127295,79.917422,Normal
87,98.5,27.5,41.5,1400,-260,16032,13.127294,79.917421,Normal
94,98.2,27.6,41.6,1432,-236,15992,13.127293,79.917420,Normal
107,94.5,27.5,41.5,1400,-260,16032,13.127294,79.917421,Fatigue
114,95.2,27.6,41.6,1432,-236,15992,13.127293,79.917420,Fatigue
71,97.8,27.5,42.6,1500,-160,16048,13.127292,79.917419,Normal
88,97.4,27.9,42.4,1476,320,16120,13.127291,79.917418,Normal
95,98.0,27.7,32.5,1448,760,16168,13.127290,79.917417,Normal
102,95.6,27.0,43.2,1512,-500,16100,13.127289,79.917416,Fatigue
113,95.0,27.7,32.5,1448,760,16168,13.127290,79.917417,Fatigue
132,95.6,27.0,33.2,1512,-500,16100,13.127289,79.917416,Fatigue
70,99.2,27.4,33.9,1180,1320,15952,13.127288,79.917415,Normal
88,98.8,27.3,34.2,1080,1840,15876,13.127287,79.917414,Normal
98,97.2,27.6,34.7,980,2360,15812,13.127286,79.917413,Normal
105,95.2,27.4,43.9,1180,1320,15952,13.127288,79.917415,Fatigue
128,95.8,27.3,44.2,1080,1840,15876,13.127287,79.917414,Fatigue
146,90.2,27.6,44.7,980,2360,15812,13.127286,79.917413,Panic_Risk
72,99.0,27.1,43.3,1360,-1640,15940,13.127285,79.917412,Normal
80,98.6,27.6,34.0,1280,-2160,15884,13.127284,79.917411,Normal
99,98.0,27.9,34.1,1180,-2680,15820,13.127283,79.917410,Normal
110,95.6,27.6,44.0,1280,-2160,15884,13.127284,79.917411,Fatigue
139,90.0,27.9,44.1,1180,-2680,15820,13.127283,79.917410,Panic_Risk
68,96.8,27.0,32.4,-800,-250,16000,13.127282,79.917409,Normal
96,98.4,27.4,33.3,-1200,-220,15980,13.127281,79.917408,Normal
114,95.8,27.2,43.6,-1600,-180,15960,13.127280,79.917407,Fatigue
146,90.4,27.4,43.3,-1200,-220,15980,13.127281,79.917408,Panic_Risk
154,92.8,27.2,43.6,-1600,-180,15960,13.127280,79.917407,Panic_Risk
70,96.6,27.7,42.0,2200,-210,16008,13.127279,79.917406,Normal
98,97.2,27.8,33.1,2800,-176,15972,13.127278,79.917405,Normal
108,95.4,27.9,34.4,3440,-144,15936,13.127277,79.917404,Fatigue
118,95.6,27.7,32.0,2200,-210,16008,13.127279,79.917406,Fatigue
139,92.2,27.8,33.1,2800,-176,15972,13.127278,79.917405,Panic_Risk
168,91.6,27.9,34.4,3440,-144,15936,13.127277,79.917404,Panic_Risk
66,97.0,27.4,42.9,1412,-220,17280,13.127276,79.917403,Normal
84,96.6,27.7,33.8,1440,-204,17680,13.127275,79.917402,Normal
93,96.0,27.3,33.6,1456,-188,18080,13.127274,79.917401,Normal
106,95.0,27.4,32.9,1412,-220,17280,13.127276,79.917403,Fatigue
134,92.6,27.7,33.8,1440,-204,17680,13.127275,79.917402,Panic_Risk
153,93.0,27.3,33.6,1456,-188,18080,13.127274,79.917401,Panic_Risk
68,96.8,27.1,42.1,1420,-260,14880,13.127273,79.917400,Normal
87,97.2,27.4,43.6,1400,-292,14460,13.127272,79.917399,Normal
102,95.6,27.3,43.4,1384,-324,14040,13.127271,79.917398,Fatigue
112,96.8,27.1,42.1,1420,-260,14880,13.127273,79.917400,Fatigue
147,93.2,27.4,43.6,1400,-292,14460,13.127272,79.917399,Panic_Risk
166,94.6,27.3,43.4,1384,-324,14040,13.127271,79.917398,Panic_Risk
78,97.8,27.7,45.8,980,2860,16016,13.127270,79.917397,Normal
90,98.0,27.8,46.9,720,3820,16124,13.127269,79.917396,Normal
113,93.0,27.4,47.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,27.7,45.8,980,2860,16016,13.127270,79.917397,Fatigue
138,94.0,27.8,46.9,720,3820,16124,13.127269,79.917396,Panic_Risk
153,93.0,27.4,47.7,460,4780,16260,13.127268,79.917395,Panic_Risk
74,98.4,27.2,45.4,1560,-3360,16040,13.127267,79.917394,Normal
87,97.6,27.3,46.5,1740,-4340,16156,13.127266,79.917393,Normal
105,92.6,27.8,47.5,1940,-5320,16296,13.127265,79.917392,Fatigue
124,94.4,27.2,45.4,1560,-3360,16040,13.127267,79.917394,Fatigue
137,93.6,27.3,46.5,1740,-4340,16156,13.127266,79.917393,Panic_Risk
150,92.6,27.8,47.5,1940,-5320,16296,13.127265,79.917392,Panic_Risk
72,97.6,27.1,45.0,-3200,-260,16020,13.127264,79.917391,Normal
85,98.8,27.4,46.7,-4800,-220,15980,13.127263,79.917390,Normal
98,97.8,27.3,47.5,-6400,-180,15940,13.127262,79.917389,Normal
112,94.6,27.1,45.0,-3200,-260,16020,13.127264,79.917391,Fatigue
135,92.8,27.4,46.7,-4800,-220,15980,13.127263,79.917390,Panic_Risk
158,91.8,27.3,47.5,-6400,-180,15940,13.127262,79.917389,Panic_Risk
86,96.5,27.5,46.7,4200,-164,16088,13.127261,79.917388,Normal
99,97.2,27.0,47.2,5480,-120,16196,13.127260,79.917387,Normal
113,92.0,27.7,48.9,6880,-84,16324,13.127259,79.917386,Fatigue
126,94.2,27.5,46.7,4200,-164,16088,13.127261,79.917388,Fatigue
149,91.2,27.0,47.2,5480,-120,16196,13.127260,79.917387,Panic_Risk
170,92.0,27.7,48.9,6880,-84,16324,13.127259,79.917386,Panic_Risk
80,97.8,27.4,46.1,1560,-208,19120,13.127258,79.917385,Normal
94,98.8,27.8,47.1,1720,-152,20640,13.127257,79.917384,Normal
118,91.6,27.2,48.3,1880,-96,20420,13.127256,79.917383,Fatigue
130,93.8,27.4,46.1,1560,-208,19120,13.127258,79.917385,Panic_Risk
144,92.8,27.8,47.1,1720,-152,20640,13.127257,79.917384,Injury_Risk
158,91.6,27.2,48.3,1880,-96,20420,13.127256,79.917383,Injury_Risk
84,98.2,27.7,47.2,1500,-308,13680,13.127255,79.917382,Normal
108,92.2,27.8,48.9,1640,-420,12420,13.127254,79.917381,Fatigue
122,91.0,27.3,49.7,1780,-536,11540,13.127253,79.917380,Fatigue
144,93.2,27.7,47.2,1500,-308,13680,13.127255,79.917382,Injury_Risk
160,92.2,27.8,48.9,1640,-420,12420,13.127254,79.917381,Injury_Risk
172,91.0,27.3,49.7,1780,-536,11540,13.127253,79.917380,Injury_Risk
80,98.0,27.4,43.3,4400,2000,13000,13.127252,79.917379,Normal
98,97.4,27.9,44.7,5400,2600,11600,13.127251,79.917378,Normal
107,93.8,27.2,44.5,6400,3200,10200,13.127250,79.917377,Fatigue
120,94.0,27.4,43.3,4400,2000,13000,13.127252,79.917379,Fatigue
138,93.4,27.9,44.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
157,93.8,27.2,44.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
136,90.8,27.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
148,89.6,27.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
167,88.2,27.9,52.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
176,90.8,27.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
189,89.6,27.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
190,88.2,27.9,42.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
65,99.0,26.2,40.2,1412,-228,15976,13.127296,79.917423,Normal
70,98.8,26.3,40.3,1424,-212,16020,13.127295,79.917422,Normal
87,98.5,26.5,41.5,1400,-260,16032,13.127294,79.917421,Normal
94,98.2,26.6,41.6,1432,-236,15992,13.127293,79.917420,Normal
107,94.5,26.5,41.5,1400,-260,16032,13.127294,79.917421,Fatigue
114,95.2,26.6,41.6,1432,-236,15992,13.127293,79.917420,Fatigue
71,97.8,26.5,42.6,1500,-160,16048,13.127292,79.917419,Normal
88,97.4,26.9,42.4,1476,320,16120,13.127291,79.917418,Normal
95,98.0,26.7,32.5,1448,760,16168,13.127290,79.917417,Normal
102,95.6,26.0,43.2,1512,-500,16100,13.127289,79.917416,Fatigue
113,95.0,26.7,32.5,1448,760,16168,13.127290,79.917417,Fatigue
132,95.6,26.0,33.2,1512,-500,16100,13.127289,79.917416,Fatigue
70,99.2,26.4,33.9,1180,1320,15952,13.127288,79.917415,Normal
88,98.8,26.3,34.2,1080,1840,15876,13.127287,79.917414,Normal
98,97.2,26.6,34.7,980,2360,15812,13.127286,79.917413,Normal
105,95.2,26.4,43.9,1180,1320,15952,13.127288,79.917415,Fatigue
128,95.8,26.3,44.2,1080,1840,15876,13.127287,79.917414,Fatigue
146,90.2,26.6,44.7,980,2360,15812,13.127286,79.917413,Panic_Risk
72,99.0,26.1,43.3,1360,-1640,15940,13.127285,79.917412,Normal
80,98.6,26.6,34.0,1280,-2160,15884,13.127284,79.917411,Normal
99,98.0,26.9,34.1,1180,-2680,15820,13.127283,79.917410,Normal
110,95.6,26.6,44.0,1280,-2160,15884,13.127284,79.917411,Fatigue
139,90.0,26.9,44.1,1180,-2680,15820,13.127283,79.917410,Panic_Risk
68,96.8,26.0,32.4,-800,-250,16000,13.127282,79.917409,Normal
96,98.4,26.4,33.3,-1200,-220,15980,13.127281,79.917408,Normal
114,95.8,26.2,43.6,-1600,-180,15960,13.127280,79.917407,Fatigue
146,90.4,26.4,43.3,-1200,-220,15980,13.127281,79.917408,Panic_Risk
154,92.8,26.2,43.6,-1600,-180,15960,13.127280,79.917407,Panic_Risk
70,96.6,26.7,42.0,2200,-210,16008,13.127279,79.917406,Normal
98,97.2,26.8,33.1,2800,-176,15972,13.127278,79.917405,Normal
108,95.4,26.9,34.4,3440,-144,15936,13.127277,79.917404,Fatigue
118,95.6,26.7,32.0,2200,-210,16008,13.127279,79.917406,Fatigue
139,92.2,26.8,33.1,2800,-176,15972,13.127278,79.917405,Panic_Risk
168,91.6,26.9,34.4,3440,-144,15936,13.127277,79.917404,Panic_Risk
66,97.0,26.4,42.9,1412,-220,17280,13.127276,79.917403,Normal
84,96.6,26.7,33.8,1440,-204,17680,13.127275,79.917402,Normal
93,96.0,26.3,33.6,1456,-188,18080,13.127274,79.917401,Normal
106,95.0,26.4,32.9,1412,-220,17280,13.127276,79.917403,Fatigue
134,92.6,26.7,33.8,1440,-204,17680,13.127275,79.917402,Panic_Risk
153,93.0,26.3,33.6,1456,-188,18080,13.127274,79.917401,Panic_Risk
68,96.8,26.1,42.1,1420,-260,14880,13.127273,79.917400,Normal
87,97.2,26.4,43.6,1400,-292,14460,13.127272,79.917399,Normal
102,95.6,26.3,43.4,1384,-324,14040,13.127271,79.917398,Fatigue
112,96.8,26.1,42.1,1420,-260,14880,13.127273,79.917400,Fatigue
147,93.2,26.4,43.6,1400,-292,14460,13.127272,79.917399,Panic_Risk
166,94.6,26.3,43.4,1384,-324,14040,13.127271,79.917398,Panic_Risk
78,97.8,26.7,45.8,980,2860,16016,13.127270,79.917397,Normal
90,98.0,26.8,46.9,720,3820,16124,13.127269,79.917396,Normal
113,93.0,26.4,47.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,26.7,45.8,980,2860,16016,13.127270,79.917397,Fatigue
138,94.0,26.8,46.9,720,3820,16124,13.127269,79.917396,Panic_Risk
153,93.0,26.4,47.7,460,4780,16260,13.127268,79.917395,Panic_Risk
74,98.4,26.2,45.4,1560,-3360,16040,13.127267,79.917394,Normal
87,97.6,26.3,46.5,1740,-4340,16156,13.127266,79.917393,Normal
105,92.6,26.8,47.5,1940,-5320,16296,13.127265,79.917392,Fatigue
124,94.4,26.2,45.4,1560,-3360,16040,13.127267,79.917394,Fatigue
137,93.6,26.3,46.5,1740,-4340,16156,13.127266,79.917393,Panic_Risk
150,92.6,26.8,47.5,1940,-5320,16296,13.127265,79.917392,Panic_Risk
72,97.6,26.1,45.0,-3200,-260,16020,13.127264,79.917391,Normal
85,98.8,26.4,46.7,-4800,-220,15980,13.127263,79.917390,Normal
98,97.8,26.3,47.5,-6400,-180,15940,13.127262,79.917389,Normal
112,94.6,26.1,45.0,-3200,-260,16020,13.127264,79.917391,Fatigue
135,92.8,26.4,46.7,-4800,-220,15980,13.127263,79.917390,Panic_Risk
158,91.8,26.3,47.5,-6400,-180,15940,13.127262,79.917389,Panic_Risk
86,96.5,26.5,46.7,4200,-164,16088,13.127261,79.917388,Normal
99,97.2,26.0,47.2,5480,-120,16196,13.127260,79.917387,Normal
113,92.0,26.7,48.9,6880,-84,16324,13.127259,79.917386,Fatigue
126,94.2,26.5,46.7,4200,-164,16088,13.127261,79.917388,Fatigue
149,91.2,26.0,47.2,5480,-120,16196,13.127260,79.917387,Panic_Risk
170,92.0,26.7,48.9,6880,-84,16324,13.127259,79.917386,Panic_Risk
80,97.8,26.4,46.1,1560,-208,19120,13.127258,79.917385,Normal
94,98.8,26.8,47.1,1720,-152,20640,13.127257,79.917384,Normal
118,91.6,26.2,48.3,1880,-96,20420,13.127256,79.917383,Fatigue
130,93.8,26.4,46.1,1560,-208,19120,13.127258,79.917385,Panic_Risk
144,92.8,26.8,47.1,1720,-152,20640,13.127257,79.917384,Injury_Risk
158,91.6,26.2,48.3,1880,-96,20420,13.127256,79.917383,Injury_Risk
84,98.2,26.7,47.2,1500,-308,13680,13.127255,79.917382,Normal
108,92.2,26.8,48.9,1640,-420,12420,13.127254,79.917381,Fatigue
122,91.0,26.3,49.7,1780,-536,11540,13.127253,79.917380,Fatigue
144,93.2,26.7,47.2,1500,-308,13680,13.127255,79.917382,Injury_Risk
160,92.2,26.8,48.9,1640,-420,12420,13.127254,79.917381,Injury_Risk
172,91.0,26.3,49.7,1780,-536,11540,13.127253,79.917380,Injury_Risk
80,98.0,26.4,43.3,4400,2000,13000,13.127252,79.917379,Normal
98,97.4,26.9,44.7,5400,2600,11600,13.127251,79.917378,Normal
107,93.8,26.2,44.5,6400,3200,10200,13.127250,79.917377,Fatigue
120,94.0,26.4,43.3,4400,2000,13000,13.127252,79.917379,Fatigue
138,93.4,26.9,44.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
157,93.8,26.2,44.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
136,90.8,26.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
148,89.6,26.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
167,88.2,26.9,52.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
176,90.8,26.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
189,89.6,26.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
190,88.2,26.9,42.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
65,99.0,25.2,40.2,1412,-228,15976,13.127296,79.917423,Normal
70,98.8,25.3,40.3,1424,-212,16020,13.127295,79.917422,Normal
87,98.5,25.5,41.5,1400,-260,16032,13.127294,79.917421,Normal
94,98.2,25.6,41.6,1432,-236,15992,13.127293,79.917420,Normal
107,94.5,25.5,41.5,1400,-260,16032,13.127294,79.917421,Fatigue
114,95.2,25.6,41.6,1432,-236,15992,13.127293,79.917420,Fatigue
71,97.8,25.5,42.6,1500,-160,16048,13.127292,79.917419,Normal
88,97.4,25.9,42.4,1476,320,16120,13.127291,79.917418,Normal
95,98.0,25.7,32.5,1448,760,16168,13.127290,79.917417,Normal
102,95.6,25.0,43.2,1512,-500,16100,13.127289,79.917416,Fatigue
113,95.0,25.7,32.5,1448,760,16168,13.127290,79.917417,Fatigue
132,95.6,25.0,33.2,1512,-500,16100,13.127289,79.917416,Fatigue
70,99.2,25.4,33.9,1180,1320,15952,13.127288,79.917415,Normal
88,98.8,25.3,34.2,1080,1840,15876,13.127287,79.917414,Normal
98,97.2,25.6,34.7,980,2360,15812,13.127286,79.917413,Normal
105,95.2,25.4,43.9,1180,1320,15952,13.127288,79.917415,Fatigue
128,95.8,25.3,44.2,1080,1840,15876,13.127287,79.917414,Fatigue
146,90.2,25.6,44.7,980,2360,15812,13.127286,79.917413,Panic_Risk
72,99.0,25.1,43.3,1360,-1640,15940,13.127285,79.917412,Normal
80,98.6,25.6,34.0,1280,-2160,15884,13.127284,79.917411,Normal
99,98.0,25.9,34.1,1180,-2680,15820,13.127283,79.917410,Normal
110,95.6,25.6,44.0,1280,-2160,15884,13.127284,79.917411,Fatigue
139,90.0,25.9,44.1,1180,-2680,15820,13.127283,79.917410,Panic_Risk
68,96.8,25.0,32.4,-800,-250,16000,13.127282,79.917409,Normal
96,98.4,25.4,33.3,-1200,-220,15980,13.127281,79.917408,Normal
114,95.8,25.2,43.6,-1600,-180,15960,13.127280,79.917407,Fatigue
146,90.4,25.4,43.3,-1200,-220,15980,13.127281,79.917408,Panic_Risk
154,92.8,25.2,43.6,-1600,-180,15960,13.127280,79.917407,Panic_Risk
70,96.6,25.7,42.0,2200,-210,16008,13.127279,79.917406,Normal
98,97.2,25.8,33.1,2800,-176,15972,13.127278,79.917405,Normal
108,95.4,25.9,34.4,3440,-144,15936,13.127277,79.917404,Fatigue
118,95.6,25.7,32.0,2200,-210,16008,13.127279,79.917406,Fatigue
139,92.2,25.8,33.1,2800,-176,15972,13.127278,79.917405,Panic_Risk
168,91.6,25.9,34.4,3440,-144,15936,13.127277,79.917404,Panic_Risk
66,97.0,25.4,42.9,1412,-220,17280,13.127276,79.917403,Normal
84,96.6,25.7,33.8,1440,-204,17680,13.127275,79.917402,Normal
93,96.0,25.3,33.6,1456,-188,18080,13.127274,79.917401,Normal
106,95.0,25.4,32.9,1412,-220,17280,13.127276,79.917403,Fatigue
134,92.6,25.7,33.8,1440,-204,17680,13.127275,79.917402,Panic_Risk
153,93.0,25.3,33.6,1456,-188,18080,13.127274,79.917401,Panic_Risk
68,96.8,25.1,42.1,1420,-260,14880,13.127273,79.917400,Normal
87,97.2,25.4,43.6,1400,-292,14460,13.127272,79.917399,Normal
102,95.6,25.3,43.4,1384,-324,14040,13.127271,79.917398,Fatigue
112,96.8,25.1,42.1,1420,-260,14880,13.127273,79.917400,Fatigue
147,93.2,25.4,43.6,1400,-292,14460,13.127272,79.917399,Panic_Risk
166,94.6,25.3,43.4,1384,-324,14040,13.127271,79.917398,Panic_Risk
78,97.8,25.7,45.8,980,2860,16016,13.127270,79.917397,Normal
90,98.0,25.8,46.9,720,3820,16124,13.127269,79.917396,Normal
113,93.0,25.4,47.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,25.7,45.8,980,2860,16016,13.127270,79.917397,Fatigue
138,94.0,25.8,46.9,720,3820,16124,13.127269,79.917396,Panic_Risk
153,93.0,25.4,47.7,460,4780,16260,13.127268,79.917395,Panic_Risk
74,98.4,25.2,45.4,1560,-3360,16040,13.127267,79.917394,Normal
87,97.6,25.3,46.5,1740,-4340,16156,13.127266,79.917393,Normal
105,92.6,25.8,47.5,1940,-5320,16296,13.127265,79.917392,Fatigue
124,94.4,25.2,45.4,1560,-3360,16040,13.127267,79.917394,Fatigue
137,93.6,25.3,46.5,1740,-4340,16156,13.127266,79.917393,Panic_Risk
150,92.6,25.8,47.5,1940,-5320,16296,13.127265,79.917392,Panic_Risk
72,97.6,25.1,45.0,-3200,-260,16020,13.127264,79.917391,Normal
85,98.8,25.4,46.7,-4800,-220,15980,13.127263,79.917390,Normal
98,97.8,25.3,47.5,-6400,-180,15940,13.127262,79.917389,Normal
112,94.6,25.1,45.0,-3200,-260,16020,13.127264,79.917391,Fatigue
135,92.8,25.4,46.7,-4800,-220,15980,13.127263,79.917390,Panic_Risk
158,91.8,25.3,47.5,-6400,-180,15940,13.127262,79.917389,Panic_Risk
86,96.5,25.5,46.7,4200,-164,16088,13.127261,79.917388,Normal
99,97.2,25.0,47.2,5480,-120,16196,13.127260,79.917387,Normal
113,92.0,25.7,48.9,6880,-84,16324,13.127259,79.917386,Fatigue
126,94.2,25.5,46.7,4200,-164,16088,13.127261,79.917388,Fatigue
149,91.2,25.0,47.2,5480,-120,16196,13.127260,79.917387,Panic_Risk
170,92.0,25.7,48.9,6880,-84,16324,13.127259,79.917386,Panic_Risk
80,97.8,25.4,46.1,1560,-208,19120,13.127258,79.917385,Normal
94,98.8,25.8,47.1,1720,-152,20640,13.127257,79.917384,Normal
118,91.6,25.2,48.3,1880,-96,20420,13.127256,79.917383,Fatigue
130,93.8,25.4,46.1,1560,-208,19120,13.127258,79.917385,Panic_Risk
144,92.8,25.8,47.1,1720,-152,20640,13.127257,79.917384,Injury_Risk
158,91.6,25.2,48.3,1880,-96,20420,13.127256,79.917383,Injury_Risk
84,98.2,25.7,47.2,1500,-308,13680,13.127255,79.917382,Normal
108,92.2,25.8,48.9,1640,-420,12420,13.127254,79.917381,Fatigue
122,91.0,25.3,49.7,1780,-536,11540,13.127253,79.917380,Fatigue
144,93.2,25.7,47.2,1500,-308,13680,13.127255,79.917382,Injury_Risk
160,92.2,25.8,48.9,1640,-420,12420,13.127254,79.917381,Injury_Risk
172,91.0,25.3,49.7,1780,-536,11540,13.127253,79.917380,Injury_Risk
80,98.0,25.4,43.3,4400,2000,13000,13.127252,79.917379,Normal
98,97.4,25.9,44.7,5400,2600,11600,13.127251,79.917378,Normal
107,93.8,25.2,44.5,6400,3200,10200,13.127250,79.917377,Fatigue
120,94.0,25.4,43.3,4400,2000,13000,13.127252,79.917379,Fatigue
138,93.4,25.9,44.7,5400,2600,11600,13.127251,79.917378,Injury_Risk
157,93.8,25.2,44.5,6400,3200,10200,13.127250,79.917377,Injury_Risk
136,90.8,25.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
148,89.6,25.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
167,88.2,25.9,52.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
176,90.8,25.7,50.1,2380,3680,16640,13.127249,79.917376,Panic_Risk
189,89.6,25.8,51.3,2660,-4280,17000,13.127248,79.917375,Panic_Risk
190,88.2,25.9,42.4,-3080,920,17420,13.127247,79.917374,Panic_Risk
65,99.0,24.2,40.2,1412,-228,15976,13.127296,79.917423,Normal
70,98.8,24.3,40.3,1424,-212,16020,13.127295,79.917422,Normal
87,98.5,24.5,41.5,1400,-260,16032,13.127294,79.917421,Normal
94,98.2,24.6,41.6,1432,-236,15992,13.127293,79.917420,Normal
107,94.5,24.5,41.5,1400,-260,16032,13.127294,79.917421,Fatigue
114,95.2,24.6,41.6,1432,-236,15992,13.127293,79.917420,Fatigue
71,97.8,24.5,42.6,1500,-160,16048,13.127292,79.917419,Normal
88,97.4,24.9,42.4,1476,320,16120,13.127291,79.917418,Normal
95,98.0,24.7,32.5,1448,760,16168,13.127290,79.917417,Normal
102,95.6,24.0,43.2,1512,-500,16100,13.127289,79.917416,Fatigue
113,95.0,24.7,32.5,1448,760,16168,13.127290,79.917417,Fatigue
132,95.6,24.0,33.2,1512,-500,16100,13.127289,79.917416,Fatigue
70,99.2,24.4,33.9,1180,1320,15952,13.127288,79.917415,Normal
88,98.8,24.3,34.2,1080,1840,15876,13.127287,79.917414,Normal
98,97.2,24.6,34.7,980,2360,15812,13.127286,79.917413,Normal
105,95.2,24.4,43.9,1180,1320,15952,13.127288,79.917415,Fatigue
128,95.8,24.3,44.2,1080,1840,15876,13.127287,79.917414,Fatigue
146,90.2,24.6,44.7,980,2360,15812,13.127286,79.917413,Panic_Risk
72,99.0,24.1,43.3,1360,-1640,15940,13.127285,79.917412,Normal
80,98.6,24.6,34.0,1280,-2160,15884,13.127284,79.917411,Normal
99,98.0,24.9,34.1,1180,-2680,15820,13.127283,79.917410,Normal
110,95.6,24.6,44.0,1280,-2160,15884,13.127284,79.917411,Fatigue
139,90.0,24.9,44.1,1180,-2680,15820,13.127283,79.917410,Panic_Risk
68,96.8,24.0,32.4,-800,-250,16000,13.127282,79.917409,Normal
96,98.4,24.4,33.3,-1200,-220,15980,13.127281,79.917408,Normal
114,95.8,24.2,43.6,-1600,-180,15960,13.127280,79.917407,Fatigue
146,90.4,24.4,43.3,-1200,-220,15980,13.127281,79.917408,Panic_Risk
154,92.8,24.2,43.6,-1600,-180,15960,13.127280,79.917407,Panic_Risk
70,96.6,24.7,42.0,2200,-210,16008,13.127279,79.917406,Normal
98,97.2,24.8,33.1,2800,-176,15972,13.127278,79.917405,Normal
108,95.4,24.9,34.4,3440,-144,15936,13.127277,79.917404,Fatigue
118,95.6,24.7,32.0,2200,-210,16008,13.127279,79.917406,Fatigue
139,92.2,24.8,33.1,2800,-176,15972,13.127278,79.917405,Panic_Risk
168,91.6,24.9,34.4,3440,-144,15936,13.127277,79.917404,Panic_Risk
66,97.0,24.4,42.9,1412,-220,17280,13.127276,79.917403,Normal
84,96.6,24.7,33.8,1440,-204,17680,13.127275,79.917402,Normal
93,96.0,24.3,33.6,1456,-188,18080,13.127274,79.917401,Normal
106,95.0,24.4,32.9,1412,-220,17280,13.127276,79.917403,Fatigue
134,92.6,24.7,33.8,1440,-204,17680,13.127275,79.917402,Panic_Risk
153,93.0,24.3,33.6,1456,-188,18080,13.127274,79.917401,Panic_Risk
68,96.8,24.1,42.1,1420,-260,14880,13.127273,79.917400,Normal
87,97.2,24.4,43.6,1400,-292,14460,13.127272,79.917399,Normal
102,95.6,24.3,43.4,1384,-324,14040,13.127271,79.917398,Fatigue
112,96.8,24.1,42.1,1420,-260,14880,13.127273,79.917400,Fatigue
147,93.2,24.4,43.6,1400,-292,14460,13.127272,79.917399,Panic_Risk
166,94.6,24.3,43.4,1384,-324,14040,13.127271,79.917398,Panic_Risk
78,97.8,24.7,45.8,980,2860,16016,13.127270,79.917397,Normal
90,98.0,24.8,46.9,720,3820,16124,13.127269,79.917396,Normal
113,93.0,24.4,47.7,460,4780,16260,13.127268,79.917395,Fatigue
128,94.8,24.7,45.8,980,2860,16016,13.127270,79.917397,Fatigue
138,94.0,24.8,46.9,720,3820,16124,13.127269,79.917396,Panic_Risk
153,93.0,24.4,47.7,460,4780,16260,13.127268,79.917395,Panic_Risk
